emotion,feature,importance,family
DIS,prosody_hnr_min,0.014217235147953033,prosody
DIS,prosody_hnr_max,0.00598523486405611,prosody
DIS,prosody_hnr_median,0.08373517543077469,prosody
DIS,prosody_f1_mean,0.009793143719434738,prosody
DIS,prosody_f1_std,0.008958620019257069,prosody
DIS,prosody_f1_median,0.035666778683662415,prosody
DIS,prosody_f1_bw_median,0.012742341496050358,prosody
DIS,prosody_f2_mean,0.021067967638373375,prosody
DIS,prosody_f2_std,0.04642140492796898,prosody
DIS,prosody_f2_median,0.007156698498874903,prosody
DIS,prosody_f2_bw_median,0.02137087471783161,prosody
DIS,prosody_f3_mean,0.013972765766084194,prosody
DIS,prosody_f3_std,0.009896445088088512,prosody
DIS,prosody_f3_median,0.013613664545118809,prosody
