feature,importance,std,family
spectral_contrast_2_mean,0.005381944444444425,0.004975361610895322,spectral
chroma_01_mean,0.005357142857142838,0.0041934489778469785,chroma
spectral_contrast_6_mean,0.0053447420634920445,0.003921612522258987,spectral
spectral_zcr_max,0.005344742063492003,0.005589429904117721,spectral
mfcc_07_mean,0.005270337301587283,0.005287669911735612,mfcc
mfcc_01_std,0.005171130952380934,0.0030771714270033516,mfcc
prosody_f1_bw_median,0.005084325396825379,0.002568730940647465,prosody
spectral_centroid_median,0.004947916666666649,0.002517788688372973,spectral
mfcc_19_min,0.00453869047619046,0.0038810323893382235,mfcc
mfcc_01_min,0.004501488095238038,0.005064855165543361,mfcc
mfcc_03_mean,0.004451884920634905,0.0037641056187131213,mfcc
spectral_rms_kurt,0.004414682539682524,0.003698015638812646,spectral
spectral_band_6000_8000_std,0.00436507936507935,0.0036876882924199,spectral
mfcc_10_median,0.004129464285714271,0.0036345750952917416,mfcc
mfcc_12_median,0.004129464285714271,0.00509440239767901,mfcc
mfcc_06_std,0.004067460317460317,0.00502267353752964,mfcc
chroma_04_mean,0.004055059523809509,0.00458405195935553,chroma
chroma_07_std,0.004042658730158716,0.0025461218202780674,chroma
spectral_flatness_max,0.004042658730158702,0.0038315843710966116,spectral
spectral_centroid_iqr,0.003968253968253968,0.004583934544503161,spectral
mfcc_01_kurt,0.003869047619047619,0.0019069824193195448,mfcc
mfcc_04_median,0.0038566468253968117,0.0027179812728903726,mfcc
spectral_contrast_0_std,0.003844246031746018,0.00409060813144531,spectral
mfcc_05_max,0.003819444444444431,0.002107405335937294,mfcc
prosody_f1_median,0.0038070436507936373,0.004422182828606685,prosody
mfcc_00_iqr,0.003769841269841284,0.006145390932358509,mfcc
mfcc_d1_17_std,0.003757440476190463,0.004471290112464832,mfcc
mfcc_d1_05_std,0.003534226190476192,0.003878237933877403,mfcc
mfcc_06_iqr,0.0034846230158730035,0.004094121601247232,mfcc
mfcc_17_max,0.0033234126984127144,0.0036118469074201734,mfcc
